,區號名
8288,(0748)瑞北段
8289,(0749)瑞祥段
8290,(0793)過河段
8291,(0317)舞鶴段
8292,(0760)舞鶴東段
8293,(0707)興南段
8294,(0708)興北段
8295,(0316)鶴岡段
8296,(0319)大里段
8297,(0353)大庄段
8298,(0727)大莊越山段
8299,(0342)中興段
8300,(0343)中平段
8301,(0783)六十石山段
8302,(0777)木瓜山段
8303,(0730)四維段
8304,(0369)永豐段
8305,(0341)石牌段
8306,(0771)吉拉米代段
8307,(0350)安通段
8308,(0729)安土堀山段
8309,(0728)成廣澳山段
8310,(0359)竹田段
8311,(0352)吳江段
8312,(0340)明里段
8313,(0320)東竹段
8314,(0354)東里段
8315,(0781)東寧段
8316,(0773)泥火山段
8317,(0774)後湖段
8318,(0782)埔頭段
8319,(0776)蚊子洞段
8320,(0767)馬里旺段
8321,(0731)麻荖漏山段
8322,(0321)富里段
8323,(0344)富安段
8324,(0351)富農段
8325,(0720)富長段
8326,(0726)富田段
8327,(0768)富南段
8328,(0770)富山段
8329,(0775)富豐段
8330,(0358)新興段
8331,(0779)新莊段
8332,(0780)溪埔段
8333,(0356)萬寧段
8334,(0355)農場段
8335,(0778)福岡段
8336,(0357)學園段
8337,(0363)學田段
8338,(0732)豐南段
8339,(0702)羅山段
8340,(0769)鱉溪段
8341,(0322)堺段
8342,(0423)人道山段
8343,(0062)三棧段
8344,(0401)三角錐段
8345,(0437)下崇德段
8346,(0491)下水源段
8347,(0496)下台地段
8348,(0436)上崇德段
8349,(0490)上水源段
8350,(0471)千里眼山段
8351,(0066)大禮段
8352,(0170)大景段
8353,(0187)大檜段
8354,(0498)大清水段
8355,(0406)中央尖段
8356,(0063)天祥段
8357,(0158)天長段
8358,(0196)夫婦段
8359,(0191)太主段
8360,(0478)太魯閣段
8361,(0182)文迷段
8362,(0410)文山段
8363,(0169)木瓜段
8364,(0459)木瓜南山段
8365,(0183)比林段
8366,(0488)加灣段
8367,(0179)北南段
8368,(0417)北奇萊段
8369,(0198)卡來萬段
8370,(0480)古魯社段
8371,(0199)右岸山段
8372,(0426)布洛灣段
8373,(0487)布拉旦段
8374,(0432)民有段
8375,(0171)白鮑溪段
8376,(0197)白葉段
8377,(0418)立霧段
8378,(0420)江口山段
8379,(0408)羊頭山段
8380,(0185)西吉南段
8381,(0457)佐倉段
8382,(0071)克寶山段
8383,(0146)克來寶段
8384,(0482)克尼坡段
8385,(0499)克尼布段
8386,(0190)杜錦段
8387,(0167)牡丹岩段
8388,(0165)見晴台段
8389,(0501)谷那段
8390,(0492)依柏合段
8391,(0065)佳民段
8392,(0052)和平段
8393,(0189)奇萊段
8394,(0421)帕托魯段
8395,(0479)帛士林段
8396,(0470)板下段
8397,(0415)松雪樓段
8398,(0400)杵望山段
8399,(0164)武陵段
8400,(0181)武那志段
8401,(0184)波浪段
8402,(0473)長春段
8403,(0483)阿優烏來段
8404,(0160)南奇萊段
8405,(0405)南湖山段
8406,(0419)南酬山段
8407,(0168)哈崙段
8408,(0416)屏風山段
8409,(0495)柏拉腦段
8410,(0477)玻士岸段
8411,(0472)砂卡礑段
8412,(0424)研海段
8413,(0469)飛田盤山段
8414,(0458)娑婆礑段
8415,(0489)格督尚段
8416,(0166)桃源段
8417,(0163)能高段
8418,(0186)望台段
8419,(0059)清水段
8420,(0188)清昌溪段
8421,(0475)陶塞段
8422,(0195)嵐山段
8423,(0061)景美段
8424,(0403)朝瞰山段
8425,(0407)無名山段
8426,(0178)琴山段
8427,(0192)塔山段
8428,(0409)嵩山段
8429,(0053)愚堀段
8430,(0413)慈航橋段
8431,(0428)慈母橋段
8432,(0411)新白楊段
8433,(0177)煙冠段
8434,(0159)萬善段
8435,(0481)道拉斯段
8436,(0064)榕樹段
8437,(0422)榮山段
8438,(0412)碧綠段
8439,(0425)綠水段
8440,(0067)銅門段
8441,(0476)德布克段
8442,(0493)德姆南段
8443,(0500)德列克段
8444,(0162)盤石段
8445,(0474)論外山段
8446,(0193)豬股段
8447,(0402)曉星山段
8448,(0427)燕子口段
8449,(0194)龍溪段
8450,(0161)檜林段
8451,(0404)雞鳴山段
8452,(0414)關原段
8453,(0180)騾馬望段
8454,(0460)荖腦山段
8455,(0255)二子山段
8456,(0263)大觀段
8457,(0270)大石公段
8458,(0269)丹大山段
8459,(0902)支亞干段
8460,(0264)王武塔段
8461,(0266)加農溪段
8462,(0906)古努安段
8463,(0256)安山段
8464,(0261)安東段
8465,(0260)西晴段
8466,(0291)西寶段
8467,(0923)里烈可段
8468,(0274)拔子段
8469,(0275)虎頭山段
8470,(0296)虎林段
8471,(0224)紅葉段
8472,(0276)迪佳山段
8473,(0914)悅付南段
8474,(0223)馬遠段
8475,(0265)馬太鞍段
8476,(0262)高嶺段
8477,(0271)望溪段
8478,(0258)清溪段
8479,(0254)富士岳段
8480,(0903)新白陽段
8481,(0259)萬安段
8482,(0904)萬寶段
8483,(0905)萬利段
8484,(0267)鞍南段
8485,(0268)鞍溪段
8486,(0272)嶺南段
8487,(0257)瞭望台段
8488,(0379)三叉山段
8489,(0738)三興段
8490,(0376)大水窟段
8491,(0377)大分段
8492,(0734)大里仙山段
8493,(0739)大福段
8494,(0325)山里段
8495,(0381)山風段
8496,(0391)丹大山段
8497,(0326)太平段
8498,(0736)巴瓦薩庫段
8499,(0397)他尾羅山段
8500,(0330)古風段
8501,(0394)尼克列段
8502,(0384)布拉克桑山段
8503,(0390)玉林橋段
8504,(0380)瓦拉米段
8505,(0389)生保段
8506,(0740)白端段
8507,(0331)石平段
8508,(0743)石壁山段
8509,(0324)立山段
8510,(0388)江布南山段
8511,(0375)米亞桑段
8512,(0742)秀巒山段
8513,(0327)卓溪段
8514,(0328)卓樂段
8515,(0724)和留山段
8516,(0735)拉庫拉庫段
8517,(0721)虎山段
8518,(0378)南雙頭山段
8519,(0733)南安段
8520,(0396)苗圃段
8521,(0723)迪佳山段
8522,(0383)班喀段
8523,(0395)草古安山段
8524,(0373)馬西桑段
8525,(0374)馬霍拉斯段
8526,(0722)馬立雲山段
8527,(0323)崙山段
8528,(0741)崙天段
8529,(0329)清水段
8530,(0370)鹿鳴段
8531,(0372)喀西帕南山段
8532,(0392)無雙段
8533,(0371)塔洛米段
8534,(0332)新生段
8535,(0398)新康山段
8536,(0725)新吞山段
8537,(0382)腦寮段
8538,(0737)舞樂山段
8539,(0385)龍泉段
8540,(0393)豐坪溪段
8541,(0605)上岩灣段
8542,(0041)大業段
8543,(0097)大豐段
8544,(0026)中正段
8545,(0027)中心段
8546,(0028)中山段
8547,(0050)中清段
8548,(0600)北南王段
8549,(0608)北石壁段
8550,(0001)台東段
8551,(0030)永樂段
8552,(0049)永清段
8553,(0063)永豐段
8554,(0603)永和段
8555,(0007)石山段
8556,(0606)石壁段
8557,(0633)石川段
8558,(0031)光明段
8559,(0623)合江段
8560,(0602)旭川段
8561,(0032)自強段
8562,(0005)卑南段
8563,(0047)岩灣段
8564,(0040)東農段
8565,(0044)東海段
8566,(0045)東谷段
8567,(0006)知本段
8568,(0089)青林段
8569,(0048)南清段
8570,(0069)南王段
8571,(0604)南榮段
8572,(0036)建國段
8573,(0037)建業段
8574,(0038)建興段
8575,(0046)建成段
8576,(0088)建和段
8577,(0090)建華段
8578,(0091)建本段
8579,(0092)建康段
8580,(0087)射馬干段
8581,(0002)馬蘭段
8582,(0042)常德段
8583,(0039)康樂段
8584,(0043)梧州段
8585,(0621)富岡段
8586,(0622)富岡南段
8587,(0070)普優瑪段
8588,(0642)湧泉段
8589,(0061)順天段
8590,(0029)新生段
8591,(0033)新園段
8592,(0625)新田段
8593,(0632)路頂段
8594,(0066)德安段
8595,(0093)興安段
8596,(0630)興航段
8597,(0003)豐樂段
8598,(0004)豐田段
8599,(0034)豐榮段
8600,(0035)豐谷段
8601,(0051)豐年段
8602,(0052)豐富段
8603,(0062)豐航段
8604,(0064)豐利段
8605,(0065)豐聖段
8606,(0067)豐康段
8607,(0068)豐橋段
8608,(0073)豐工段
8609,(0094)豐成段
8610,(0095)豐里段
8611,(0096)豐源段
8612,(0601)豐嘉段
8613,(0607)豐川段
8614,(0136)三民段
8615,(0154)三仙段
8616,(0100)大濱段宜灣小段
8617,(0101)大濱段重安小段
8618,(0102)小湊段石傘小段
8619,(0103)小湊段小港小段
8620,(0104)小湊段美山小段
8621,(0112)小馬段
8622,(0181)小馬東段
8623,(0156)仙民段
8624,(0194)加呼啦灣段
8625,(0183)北都歷段
8626,(0196)卡卡嘎萬段
8627,(1030)玉港段
8628,(0137)成功段
8629,(0192)吧啦飛伊喃段
8630,(0188)沙阿汝灣段
8631,(1032)沙泥灣段
8632,(0185)和平南段
8633,(0186)和平北段
8634,(0155)坪頂段
8635,(0133)忠仁段
8636,(0134)忠智段
8637,(0135)忠勇段
8638,(0197)阿發呀蓋段
8639,(0182)南都歷段
8640,(0190)重安溪段
8641,(0195)馬多阿呀嗯段
8642,(0153)高台段
8643,(0193)崎發哈鞍段
8644,(0111)都歷段都歷小段
8645,(0184)都豐段
8646,(0187)都靡呀仔段
8647,(0157)富民段
8648,(0191)開眼山段
8649,(0105)新港段白蓮小段
8650,(0106)新港段芝田小段
8651,(0107)新港段新港小段
8652,(0108)新港段八邊小段
8653,(1029)新都威段
8654,(1031)新美山段
8655,(1043)新八邊段
8656,(0109)嘉平段
8657,(0189)嘎拉樸奈段
8658,(1044)麒麟段
8659,(0225)中福段
8660,(0454)中和段
8661,(0202)日出段
8662,(0201)月野段
8663,(0222)月美段
8664,(0253)水井段
8665,(0299)北庄段
8666,(0252)西莊段
8667,(0227)里壠段
8668,(0400)東明段
8669,(0226)南山段
8670,(0251)隆盛段
8671,(0254)隆興段
8672,(0249)新福段
8673,(0462)新日出段
8674,(0250)溪埔段
8675,(0444)雷公火段
8676,(0460)電光段
8677,(0248)德高段
8678,(0401)親水段
8679,(0224)豐泉段
8680,(0200)關山段
8681,(0060)三塊厝段
8682,(0099)下賓朗段
8683,(0012)上原段
8684,(0634)上源段
8685,(0609)千歲段
8686,(0014)大南段
8687,(0615)大巴六九段
8688,(0635)山里段
8689,(0079)中之段
8690,(0616)巴蘭段
8691,(0082)戶張段
8692,(0056)文泰段
8693,(0613)比利良段
8694,(0010)加路蘭段
8695,(0612)卡帕里瓦段
8696,(0617)四格段
8697,(0610)民生段
8698,(0009)利家段
8699,(0627)利泰段
8700,(0628)利卡夢段
8701,(0638)利吉段
8702,(0641)利吉北段
8703,(0614)呂家望段
8704,(0640)和平段
8705,(0084)拉戛段
8706,(0631)明峰段
8707,(0629)東興段
8708,(0055)牧場段
8709,(0008)初鹿段
8710,(0081)雨山段
8711,(0618)南山里段
8712,(0053)建樂段
8713,(0085)建岡段
8714,(0059)後湖段
8715,(0057)美濃段
8716,(0626)泰安段
8717,(0637)班鳩段
8718,(0071)梅園段
8719,(0058)頂岩灣段
8720,(0086)喀達段
8721,(0013)富源段
8722,(0620)富山段
8723,(0072)煙草間段
8724,(0611)電廠段
8725,(0619)嘉豐段
8726,(0639)福德段
8727,(0083)劍弗段
8728,(0054)稻葉段
8729,(0080)蓬萊段
8730,(0098)澱粉段
8731,(0636)龍過脈段
8732,(0011)檳榔段
8733,(0015)鎮樂段
8734,(0300)大武段
8735,(0301)大竹段
8736,(0303)大鳥段
8737,(0316)加羅板段
8738,(0378)加津林段
8739,(0805)西勢湖段
8740,(0343)尚武段
8741,(0302)南興段
8742,(0375)笆札筏段
8743,(0342)復興段
8744,(0315)愛國段
8745,(0803)愛國蒲段
8746,(0806)新大武段
8747,(0308)大王段
8748,(0804)大溪段
8749,(0304)太麻里段
8750,(0313)北太麻里段
8751,(0337)北橋段
8752,(0345)北溪段
8753,(0311)多良段
8754,(0347)秀山段
8755,(0309)金崙段
8756,(0312)金星段
8757,(0344)金富段
8758,(0370)金華段
8759,(0307)泰和段
8760,(0338)泰王段
8761,(0340)泰德段
8762,(0346)荒野段
8763,(0310)華源段
8764,(0807)溫泉段
8765,(0371)溪底段
8766,(0339)德其段
8767,(0368)樂山段
8768,(0369)龍泉段
8769,(0372)蘭里段
8770,(0367)荖花段
8771,(0158)七里段
8772,(1011)八里芒段
8773,(0164)中興段
8774,(0114)北源段
8775,(0177)北佳里段
8776,(0179)北八里段
8777,(1039)北都蘭段
8778,(1000)札楞奈段
8779,(0198)吉樸伊賽段
8780,(1003)吉烏嚕岸段
8781,(1004)吉馬那漢段
8782,(1009)吉嚕耶旦段
8783,(1007)沙吉道段
8784,(0162)那界段
8785,(0116)佳里段
8786,(0147)東河段
8787,(1002)金都來段
8788,(1041)阿都蘭段
8789,(0148)南河段
8790,(0178)南佳里段
8791,(0180)南八里段
8792,(1040)南都蘭段
8793,(1001)紅菜寮段
8794,(0165)烏心石段
8795,(1005)馬達吉達段
8796,(1006)馬沙沙翁段
8797,(1012)馬拉道段
8798,(0113)高原段
8799,(0199)清水段
8800,(0118)都蘭段
8801,(1042)新大馬段
8802,(1010)獅子山段
8803,(0132)萬年段
8804,(1008)達卡岸段
8805,(1013)鳩力岸段
8806,(0166)銅礦段
8807,(0163)濁水段
8808,(0159)興隆段
8809,(0160)興昌段
8810,(0161)藍寶段
8811,(0168)八仙洞段
8812,(1035)八桑灣段
8813,(0121)三間段大來小段
8814,(0122)三間段三間小段
8815,(0171)三間屋段
8816,(1020)三間溪段
8817,(0169)大俱來段
8818,(0170)大霸來段
8819,(0125)中濱段掃別小段
8820,(0126)中濱段竹湖小段
8821,(0173)中柄段
8822,(1024)巴啦鬧段
8823,(0176)加走灣段
8824,(1037)永福段
8825,(1034)玉長段
8826,(1038)田組段
8827,(1023)石坑溪段
8828,(0151)仰光段
8829,(1019)吧斯嘎旦段
8830,(0172)東柄段
8831,(0124)長濱段
8832,(0149)長光段
8833,(0127)城山段彭仔存小段
8834,(0128)城山段八桑安小段
8835,(0129)城山段僅那鹿角小段
8836,(0175)城仔埔段
8837,(1022)拿阿德泛段
8838,(1033)烏石鼻段
8839,(0123)真柄段
8840,(1021)真柄溪段
8841,(0174)馬稼海段
8842,(1017)馬拿醠嗨段
8843,(1016)莎翁呢鄂水段
8844,(1028)提歐崗段
8845,(1025)發韃鞍北段
8846,(1026)發韃鞍南段
8847,(0167)黃金橋段
8848,(1027)塞塞雅段
8849,(1036)新竹湖段
8850,(1018)嘎紮鞍段
8851,(0130)寧埔段石寧埔小段
8852,(0131)寧埔段胆𫆳小段
8853,(0119)樟原段大峰峰小段
8854,(0120)樟原段姑仔律小段
8855,(0150)濱海段
8856,(1014)朻櫓桿段
8857,(1015)逤菈渥滋段
8858,(0204)大原段
8859,(0234)中華段
8860,(0457)中華東段
8861,(0458)水源段
8862,(0443)四維段
8863,(0223)永安段
8864,(0447)投北溪段
8865,(0429)和平段
8866,(0464)坪頂段
8867,(0446)泥火山段
8868,(0228)高台段
8869,(0203)鹿野段
8870,(0455)鹿寮段
8871,(0456)隆昌段
8872,(0236)新源段
8873,(0459)源隆段
8874,(0237)瑞里段
8875,(0409)瑞豐段
8876,(0465)瑞和段
8877,(0445)濁水溪南段
8878,(0235)龍田段
8879,(0466)龍安段
8880,(0463)寶華段
8881,(0232)大同段
8882,(0233)大埔段
8883,(0240)大坡段
8884,(0405)大池段
8885,(0244)中興段
8886,(0461)水墜段
8887,(0238)北溪段
8888,(0243)北興段
8889,(0205)池上段
8890,(0245)東興段
8891,(0407)牧野段
8892,(0239)南溪段
8893,(0246)南興段
8894,(0450)振興東段
8895,(0242)富興段
8896,(0449)富興東段
8897,(0206)新開園段
8898,(0406)新興段
8899,(0207)萬安段水墜小段
8900,(0221)萬安段萬安小段
8901,(0402)萬朝段
8902,(0403)萬福段
8903,(0229)福原段
8904,(0230)福文段
8905,(0231)慶福段
8906,(0404)慶豐段
8907,(0257)興富段
8908,(0241)錦園段
8909,(0408)錦富段
8910,(0448)錦園東段
8911,(0077)下南寮段
8912,(0076)上南寮段
8913,(0017)中寮段
8914,(0074)公舘東段
8915,(0075)公舘西段
8916,(0624)阿眉山段
8917,(0078)新中寮段
8918,(0260)分比好段
8919,(0263)巴拉斯段
8920,(0433)巴吉努樂段
8921,(0451)巴拉安段
8922,(0268)比斯巴蘭段
8923,(0270)卡卡尤段
8924,(0432)卡拉卡拉恩安段
8925,(0264)尼阿普段
8926,(0269)旦希基段
8927,(0211)永陵段
8928,(0266)名都汗段
8929,(0256)回頭山段
8930,(0258)米拉旦段
8931,(0259)拉古斯段
8932,(0265)拉尼卡曼段
8933,(0435)拉拔拉拔段
8934,(0440)拉寧阿閥安段
8935,(0212)武陵段
8936,(0434)阿撒汗段
8937,(0210)紅葉段
8938,(0431)海頓阿閥安段
8939,(0261)馬依拉段
8940,(0262)馬馬哈段
8941,(0441)馬斯閥努段
8942,(0452)馬斯庫司段
8943,(0209)康源段
8944,(0267)開利段
8945,(0442)該尼蘇恩安段
8946,(0436)達魯納斯段
8947,(0439)達給阿令段
8948,(0453)達克利斯段
8949,(0438)頓拉蜜尚段
8950,(0255)駝背山段
8951,(0437)邁阿尚段
8952,(0208)鸞山段
8953,(0273)一斯布斯段
8954,(0247)下馬段
8955,(0283)上拉督拿虎段
8956,(0289)大濛哈大了段
8957,(0279)巴林新段
8958,(0215)加拿段
8959,(0417)北希發安恩段
8960,(0293)卡路卡拉日段
8961,(0426)卡夫怒男段
8962,(0298)古都母績段
8963,(0284)布努了哈力飛段
8964,(0413)布布努了段
8965,(0292)打路汗意卡凡段
8966,(0217)向陽段
8967,(0285)汗書吧難段
8968,(0220)利稻段
8969,(0419)依亞飛段
8970,(0421)依沙沙段
8971,(0278)到翁谷段
8972,(0272)呼少安段
8973,(0290)拉拉哥大段
8974,(0297)拉馬打西信段
8975,(0274)阿亞飛段
8976,(0418)南希發安恩段
8977,(0275)哈巴特段
8978,(0276)哈哈烏了段
8979,(0416)哈利普松段
8980,(0214)紅石段
8981,(0427)胡胡斯都蘭段
8982,(0219)崁頂段
8983,(0282)拿都倫段
8984,(0213)海端段
8985,(0288)海努督難段
8986,(0428)烏海凡恩段
8987,(0271)馬鼓意善段
8988,(0277)馬依夫依凡段
8989,(0280)馬疏巴泥麗段
8990,(0424)馬媽哈因段
8991,(0423)基那因段
8992,(0286)疏巴大難段
8993,(0430)疏拉巴坍段
8994,(0422)麻拿道段
8995,(0415)普樂都馬日段
8996,(0287)善打拿滿段
8997,(0294)意如砍段
8998,(0467)新廣原段
8999,(0410)達丹娜段
9000,(0411)達思達斯段
9001,(0420)達米段
9002,(0425)達扭段
9003,(0414)瑪啦哈散段
9004,(0216)廣原段
9005,(0295)撒拉績卡段
9006,(0296)撒卡績滿段
9007,(0412)歐卡福段
9008,(0281)鋸腦男督護段
9009,(0218)霧鹿段
9010,(0291)隡卡績凡段
9011,(0321)土坂段
9012,(0348)大谷段
9013,(0335)中興段
9014,(0352)五福谷段
9015,(0397)卡發看段
9016,(0322)台坂段
9017,(0376)台拉段
9018,(0314)安朔段
9019,(0399)安子夫安段
9020,(0800)朱古朱古人段
9021,(0391)西西哈段
9022,(0388)抓給捕段
9023,(0801)沙沙西雅段
9024,(0351)佳菩安段
9025,(0350)姑子崙段
9026,(0323)拉力坂段
9027,(0393)拉了錦段
9028,(0320)南田段
9029,(0398)指夫安段
9030,(0394)查了依斯段
9031,(0395)馬胡內乃段
9032,(0396)清水勞段
9033,(0319)紹雅段
9034,(0349)紹家段
9035,(0377)都哇拔段
9036,(0390)都哇發了都歌段
9037,(0392)都哇啊都非段
9038,(0317)森永段
9039,(0802)給給勞段
9040,(0318)新化段
9041,(0324)新興段
9042,(0374)達人段
9043,(0389)嘎加依拿發勞段
9044,(0332)大蘭段
9045,(0328)介達段
9046,(0364)巴拉魯段
9047,(0353)斗里段
9048,(0325)比魯段
9049,(0380)比努烏魯旺段
9050,(0355)包盛段
9051,(0383)包霧目里段
9052,(0363)卡里布段
9053,(0366)卡麓灣段
9054,(0381)卡拉達蘭段
9055,(0341)正興段
9056,(0360)吐魯姑段
9057,(0358)那蘭段
9058,(0329)金灣段
9059,(0334)金峯段
9060,(0336)金山段
9061,(0357)飛龍段
9062,(0333)馬武段
9063,(0362)馬勒卡段
9064,(0354)密老段
9065,(0331)崑崙段
9066,(0359)都大段
9067,(0365)都魯木段
9068,(0808)新歷坵段
9069,(0356)達卡老段
9070,(0361)達達冷段
9071,(0384)達爾朋段
9072,(0327)嘉蘭段
9073,(0373)嘉新段
9074,(0326)賓茂段
9075,(0387)魯拉克斯段
9076,(0385)舊古物段
9077,(0386)舊加阿斯段
9078,(0330)壢坵段
9079,(0382)菘武落社段
9080,(0025)小蘭嶼段
9081,(0024)東清段
9082,(0023)紅頭段
9083,(0022)朗島段
9084,(0019)野銀段
9085,(0021)椰油段
9086,(0020)漁人段
9087,(0130)山水東段
9088,(0131)山水北段
9089,(0132)山水南段
9090,(0133)山水西段
9091,(0104)中山段
9092,(0106)中衛段
9093,(0160)中央嶼段
9094,(0241)井垵東段
9095,(0242)井垵西段
9096,(0096)五福段
9097,(0134)五德東段
9098,(0240)五德西段
9099,(0097)六合段
9100,(0006)文澳段
9101,(0082)文化段
9102,(0090)文光段
9103,(0102)文石段
9104,(0103)文寮段
9105,(0107)文東段
9106,(0100)北極段
9107,(0105)北澳段
9108,(0095)四維段
9109,(0161)四角嶼段
9110,(0089)光榮段
9111,(0109)光華段
9112,(0281)光榮新段
9113,(0108)安宅段
9114,(0083)西澳段
9115,(0092)東澳段
9116,(0111)東衛段
9117,(0023)虎井段
9118,(0093)南澳段
9119,(0091)春暉段
9120,(0244)風櫃東段
9121,(0245)風櫃西段
9122,(0094)案山段
9123,(0099)海堤段
9124,(0115)烏崁新段
9125,(0001)馬公段
9126,(0098)國宅段
9127,(0024)桶盤段
9128,(0110)興崁段
9129,(0118)興仁段
9130,(0144)興仁南段
9131,(0128)鎖港南段
9132,(0129)鎖港西段
9133,(0101)雙湖段
9134,(0162)雞籠嶼段
9135,(0119)鐵線段
9136,(0081)埕東段
9137,(0085)埕中段
9138,(0086)埕西段
9139,(0243)嵵裡新段
9140,(0239)中西段
9141,(0117)太武新段
9142,(0227)太武西段
9143,(0254)北寮新段
9144,(0251)白坑段
9145,(0124)尖山南段
9146,(0125)尖山中段
9147,(0257)尖山北段
9148,(0228)成功北段
9149,(0229)成功南段
